Город;ID;URL_имя;Категория;Количество
Сорочинск;30136;sorochinsk;garazhi_m;9
Белокуриха;15072;belokuriha;proizvodstvo;1
Сыктывкар;235006;syktyvkar;proizvodstvo;25
Сорочинск;30136;sorochinsk;ofisy;3
Бийск;203826;biysk;kvartiry;1725
Усинск;41100;usinsk;kvartiry;649
Сорочинск;30136;sorochinsk;pomesh;9
Бийск;203826;biysk;dom;801
Усинск;41100;usinsk;dom;30
Сорочинск;30136;sorochinsk;sklady;3
Бийск;203826;biysk;dachi;389
Усинск;41100;usinsk;dachi;54
Сорочинск;30136;sorochinsk;magaziny;4
Бийск;203826;biysk;kottedzhi;40
Усинск;41100;usinsk;kottedzhi;1
Сорочинск;30136;sorochinsk;proizvodstvo;4
Бийск;203826;biysk;taunhaus;3
Усинск;41100;usinsk;taunhaus;185
Ясный;16082;yasnyy;kvartiry;25
Бийск;203826;biysk;zemlya_izhs;426
Усинск;41100;usinsk;zemlya_izhs;21
Ясный;16082;yasnyy;dom;3
Бийск;203826;biysk;zemlya_selhoznaznacheniya;193
Ясный;16082;yasnyy;dachi;56
Усинск;41100;usinsk;zemlya_selhoznaznacheniya;11
Бийск;203826;biysk;zemlya_promnaznacheniya;25
Ясный;16082;yasnyy;kottedzhi;307
Усинск;41100;usinsk;zemlya_promnaznacheniya;7
Бийск;203826;biysk;garazhi_m;432
Усинск;41100;usinsk;garazhi_m;53
Ясный;16082;yasnyy;taunhaus;990
Бийск;203826;biysk;ofisy;23
Ясный;16082;yasnyy;zemlya_izhs;3
Усинск;41100;usinsk;ofisy;8
Бийск;203826;biysk;pomesh;65
Усинск;41100;usinsk;pomesh;13
Ясный;16082;yasnyy;zemlya_selhoznaznacheniya;51
Бийск;203826;biysk;sklady;20
Ясный;16082;yasnyy;zemlya_promnaznacheniya;891
Усинск;41100;usinsk;sklady;5
Бийск;203826;biysk;magaziny;35
Ясный;16082;yasnyy;garazhi_m;1
Усинск;41100;usinsk;magaziny;12
Бийск;203826;biysk;proizvodstvo;23
Ясный;16082;yasnyy;ofisy;253
Усинск;41100;usinsk;proizvodstvo;8
Заринск;47035;zarinsk;kvartiry;195
Ясный;16082;yasnyy;pomesh;3
Ухта;99642;uhta;kvartiry;0
Заринск;47035;zarinsk;dom;0
Яранск;17252;yaransk;zemlya_selhoznaznacheniya;9
Заринск;47035;zarinsk;dachi;38
Заринск;47035;zarinsk;kottedzhi;7
Яранск;17252;yaransk;garazhi_m;7
Ясный;16082;yasnyy;sklady;1
Химки;207125;himki;pomesh;137
Ялта;76746;yalta;zemlya_promnaznacheniya;15
Большой Камень;39257;bolshoy_kamen;zemlya_promnaznacheniya;1
Усть-Джегута;30602;ust-dzheguta;pomesh;8
Ялта;76746;yalta;garazhi_m;102
Большой Камень;39257;bolshoy_kamen;garazhi_m;9
Химки;207125;himki;sklady;70
Усть-Джегута;30602;ust-dzheguta;sklady;1
Ялта;76746;yalta;ofisy;46
Большой Камень;39257;bolshoy_kamen;ofisy;2
Химки;207125;himki;magaziny;94
Усть-Джегута;30602;ust-dzheguta;magaziny;6
Николаевск;15081;nikolaevsk;zemlya_promnaznacheniya;0
Ясногорск;16804;tulskaya_oblast_yasnogorsk;sklady;0
Заринск;47035;zarinsk;taunhaus;0
Ялта;76746;yalta;pomesh;94
Большой Камень;39257;bolshoy_kamen;pomesh;3
Усть-Джегута;30602;ust-dzheguta;proizvodstvo;1
Химки;207125;himki;proizvodstvo;38
Николаевск;15081;nikolaevsk;garazhi_m;1
Заринск;47035;zarinsk;zemlya_izhs;31
Ялта;76746;yalta;sklady;10
Черкесск;121439;cherkessk;kvartiry;1673
Хотьково;21612;hotkovo;kvartiry;308
Заринск;47035;zarinsk;zemlya_selhoznaznacheniya;16
Ялта;76746;yalta;magaziny;58
Черкесск;121439;cherkessk;dom;565
Хотьково;21612;hotkovo;dom;272
Заринск;47035;zarinsk;zemlya_promnaznacheniya;2
Черкесск;121439;cherkessk;dachi;90
Ялта;76746;yalta;proizvodstvo;3
Хотьково;21612;hotkovo;dachi;86
